_id,permit_number,s_name,s_address,city,z_code,p_fee,pa_license_no,contractor_name,permit_specifications,square_feet,is_the_building_occupied,i_date,e_date,achd_inspector,job_complete,is_permit_date_extended,permit_o_e_date,project_type,status,latitude,longitude
1782196,PAA190068,UNIVERSITY OF PITTSBURGH - OLD FORD BUILDING,5000  BAUM BLVD,PITTSBURGH,15213,850,901,"ABMECH ACQUISITIONS, LLC",VARIOUS MATERIALS IN VARIOUS LOCATIONS THROUGHOUT BUILDING - SEE ATTACHED LIST,62225,f,2019-01-31,2020-01-31,SHANNON SANDBERG,t,f,2020-01-31,PAA,COMPLETE,40.4549955677168,-79.9451871568143
1782197,PAA192335,STANDARD FORGED PRODUCTS; LLC 2019 O&MN,75 NICHOL AVE,MCKEES ROCKS,15136,850,941,"PRISM RESPONSE, LLC DBA ALLOY",VAROIUS UBIQUITOUS MATERIALS THROUGHOUT THE BUILDING REPORTED DURING THE QUARTERLY O&M REPORT,165,t,2019-05-31,2019-12-31,JOE YAKUBISIN,t,f,2019-12-31,PAA,COMPLETE,40.476458693138,-80.0607623836998
1782198,PAA210159,BROTTIER HALL,700  FORBES AVE,PITTSBURGH,15219,1550,905,"BLT CONTRACTING, INC.",VAT & SINK UNDERCOATING IN ALL KITCHENS; FIREPROOFING ON OUTER EDGE OF ALL WINDOWS; AND CAULKING FROM ALL WINDOWS,9393,t,2021-04-30,2022-04-29,JOE YAKUBISIN,t,f,2022-04-29,PAA,COMPLETE,40.4374488874509,-79.9931040932808
1782199,PAA160136,,215  SMITHFIELD ST,PITTSBURGH,15222,650,926,"KANE SPECIALTY GROUP, LLC",VAT 1ST FLOOR STORE FRONT;VAT/MASTIC IN BASEMENT;2ND;3RD FLOORS;CEILING MASTIC ON 1ST FLOOR ENTRY;3RD FLOOR;TSI IN BASEMENT;3RD FLOOR AND VAT/MASTIC IN WAREHOUSE BASEMENT;1ST AND 2ND FLOORS,9250,t,2016-03-21,2016-04-13,JOE YAKUBISIN,t,f,2016-04-13,PAA,COMPLETE,40.4381458573924,-80.0000990509156
1782200,PAA140439,ASCENSION CHURCH,4729 ELLSWORTH AVE.,PITTSBURGH,15213,350,912,"CARL FRANK INDUSTRIES, INC.",VAT IN BASEMENT,625,t,2014-10-27,2014-11-30,JOE YAKUBISIN,t,f,2014-11-30,PAA,COMPLETE,40.4491101078061,-79.9468242015151
1782201,PAA140378,USPS - PENN HILLS,11650 PENN HILLS DRIVE,PITTSBURGH,15235,350,905,"BLT CONTRACTING, INC.",VAT IN BREAK ROOM;HALLWAY;VMF FLOOR AND VAT/MASTIC IN MEN'S LOCKER ROOM;109A AND 2ND FLOOR SINK ROOM,680,t,2014-09-22,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.4639713695269,-79.8259966975099
1782202,PAA150444,OUR LADY OF VICTORY,1000 LINDSAY ROAD,CARNEGIE,15106,650,926,"KANE SPECIALTY GROUP, LLC",VAT IN CLASS ROOMS,5000,f,2015-08-24,2015-09-26,JOE YAKUBISIN,t,f,2015-09-26,PAA,COMPLETE,40.3854806285281,-80.0752983259239
1782203,PAA170101,CHESS SUBSTATION - 171 W WARINGTON AVE.,,PITTSBURGH,15211,850,912,"CARL FRANK INDUSTRIES, INC.",VAT IN GARAGE,1500,t,2017-02-22,2017-06-22,JOE YAKUBISIN,t,f,2017-06-22,PAA,COMPLETE,40.4404410303228,-80.0285321440916
1782204,PAA150259,LINCOLN PRE K - 5,328 LINCOLN AVE,PITTSBURGH,15208,650,905,"BLT CONTRACTING, INC.",VAT IN ROOMS 107A;205;207;301;308;312;313 AND 314.VAT/MASTIC IN ROOMS 201 AND 304,6424,t,2015-06-15,2015-07-10,DON HORGAN,t,f,2015-07-10,PAA,COMPLETE,40.4600610196152,-79.9116146887844
1782205,PAA170181,WILLIAM PITT UNION - 3259 FIFTH AVE.,,PITTSBURGH,15213,850,905,"BLT CONTRACTING, INC.",VAT INSUITES 738 AND 725,3191,t,2017-05-05,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4382227596723,-79.9722482304526
1782206,PAA160302,UNIVERSITY OF PITTSBURGH - SALK HALL,3501  TERRACE ST,PITTSBURGH,15213,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC;PIPE/FITTINGS AND TABLE TOPS ON 5TH FLOOR,1900,t,2016-06-27,2017-06-17,JOE YAKUBISIN,t,f,2017-06-17,PAA,COMPLETE,40.4426888828033,-79.9628372268336
1782207,PAA140167,GIANT EAGLE - LAWRENCEVILLE,4743  PLUMMER ST,PITTSBURGH,15201,650,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VCT AND MASTIC THROUGHOUT BUILDING,20000,t,2014-04-23,2014-05-31,JOE YAKUBISIN,t,f,2014-05-31,PAA,COMPLETE,40.4755436212288,-79.958509747657
1782208,PAA160352,JEFFERSON REGIONAL MEDICAL CENTER,565 COAL VALLEY RD,JEFFERSON HILLS,15025,650,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VCT/MASTIC IN PEC-CT SCAN;IN-PATIENT MRI;CENTRALSERIUCES 2ND FLOOR;STERILE STORES 2ND FLOOR AND IT MIS STORAGE AREA,5486,t,2016-08-09,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.3179030628942,-79.9336525202663
1782209,PAA150464,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVE.,PITTSBURGH,15212,650,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VCT/MASTIC ON 2ND FLOOR SNYDER PAVILION ELEVATOR LOBBY AND CORRIDOR,1600,t,2015-09-22,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,40.457069446526,-80.0036975361617
1782210,PAA170060,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE ST,FAWN,15065,450,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VCT/MASTIC ON 3RD FLOOR ROOMS 332;334,700,t,2017-02-06,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.618267177352,-79.7369242824817
1782211,PAA170058,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224,850,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VCT/MASTIC ON 3RD FLOORNUCLEAR MEDICINE AREA,3200,t,2017-01-30,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1782212,PAA150228,US COAST GUARD OSAGE - VESSEL,300 MCKOWN LN,SEWICKLEY,15143,650,903,"AMERICAN INDUSTRIAL CONTRACTING, INC.",VERMICULITE TOP COATING FORWARD BERTHING/LOG OFFICE,425,t,2015-05-18,2015-06-30,JOE YAKUBISIN,t,f,2015-06-30,PAA,COMPLETE,40.5302792361292,-80.173652129031
1782213,PAA140352,SAINT AGNES RECTORY,622 SAINT AGNES LANE,WEST MIFFLIN,15122,650,941,"PRISM RESPONSE, LLC DBA ALLOY",WALL PLASTER IN BASEMENT AND 1ST FLOORS BATHROOMS,3800,f,2014-08-20,2014-09-30,JOE YAKUBISIN,t,f,2014-09-30,PAA,COMPLETE,40.3675900953953,-79.8783578581684
1782214,PAA140536,SORTATION CENTER PIT S,2250 ROSEWELL DR,PITTSBURGH,15205,150,908,"BRISTOL ENVIRONMENTAL, INC.",WAREHOUSE AREA - MUDDED SEALANT ON PIPE INSULATION,162,t,2014-12-26,2015-01-02,JOE YAKUBISIN,t,f,2015-01-02,PAA,COMPLETE,40.444707951716,-80.0828235610547
1782215,PAA212018,PPS 2021 O&M VARIOUS SCHOOLS,1305 MURIEL STREET,PITTSBURGH,15204,850,921,GRAY WASTE MANAGEMENT CORPORATION,VARIOUS MATERIALS IN VARIOUS LOCATIONS THROUGHOUT VARIOUS SCHOOLS,159,t,2021-01-11,2021-12-31,MARC ITKIN,t,f,2021-12-31,PAA,COMPLETE,40.4633486971413,-80.0789127114388
1782216,PAA222002,BRUNOT ISLAND POWER LLC 2022 O&M PERMIT - PO BOX 65,,PITTSBURGH,15233,850,948,GENON POWER MIDWEST LP,VAROIUS MATERIALS IN VARIOUS LOCATIONS PLANTWIDE,159,t,2022-01-01,2022-12-31,JOE YAKUBISIN,f,f,2022-12-31,PAA,EXPIRED,40.4639144388444,-80.0451834158628
1782217,PAA160282,,272 N DITHRIDGE ST,PITTSBURGH,15213,650,905,"BLT CONTRACTING, INC.",VAT IN BASEMENT AND ROOFING,2750,f,2016-06-20,2017-06-20,JOE YAKUBISIN,t,f,2017-06-20,PAA,COMPLETE,40.4514016537544,-79.9533074084509
1782218,PAA170216,ELIZABETH TOWNSHIP MUNICIPAL BUILDING,522 ROCK RUN RD,ELIZABETH TOWNSHIP,15037,450,921,GRAY WASTE MANAGEMENT CORPORATION,VAT IN FROUNT OFFICES,324,t,2017-04-24,2017-05-31,JOE YAKUBISIN,t,f,2017-05-31,PAA,COMPLETE,40.2716475996243,-79.8229460017724
1782219,PAA160078,,233 MILLERS RUN ROAD,BRIDGEVILLE,15017,350,912,"CARL FRANK INDUSTRIES, INC.",VAT IN KITCHEN,400,f,2016-02-02,2016-06-30,,t,f,2016-06-30,PAA,COMPLETE,,
1782220,PAA150309,DUQUESNE UNIVERSITY - MELLON HALL,600 FORBES AVE.,PITTSBURGH,15282,650,912,"CARL FRANK INDUSTRIES, INC.",VAT IN ROOM 310;213;MASTIC IN ROOMS 203;205,6040,t,2015-06-25,2015-08-29,DON HORGAN,t,f,2015-08-29,PAA,COMPLETE,40.437826212702,-79.9936526271794
1782221,PAA150310,DUQUESNE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE.,PITTSBURGH,15282,650,912,"CARL FRANK INDUSTRIES, INC.",VAT IN ROOMS 503;301;302;304 AND 305,3500,t,2015-06-22,2015-07-22,DON HORGAN,t,f,2015-07-22,PAA,COMPLETE,40.437826212702,-79.9936526271794
1782222,PAA150366,,6600 HAMILTON AVE.,PITTSBURGH,15206,650,926,"KANE SPECIALTY GROUP, LLC",VAT ON 1ST AND 2ND FLOOR,3000,f,2015-07-24,2015-07-31,JOE YAKUBISIN,t,f,2015-07-31,PAA,COMPLETE,40.4576988417151,-79.9107607308275
1782223,PAA170180,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE,PITTSBURGH,15224,850,905,"BLT CONTRACTING, INC.",VAT ON 3RD FLOOR LOBBY/FREIGH ELEVATOR AND SUITE 201;OUTPATIENT LAB,2408,t,2017-04-04,2017-12-31,JOE YAKUBISIN,t,f,2017-12-31,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1782224,PAA160306,,943  LIBERTY AVE,PITTSBURGH,15222,650,905,"BLT CONTRACTING, INC.",VAT ON 1ST FLOOR,1300,t,2016-07-11,2017-07-11,JOE YAKUBISIN,t,f,2017-07-11,PAA,COMPLETE,40.443577953957,-79.9965399879824
1782225,PAA160489,UNIVERSAL STAINLESS AND ALLOY PRODUCTS;INC;,600 MAYER ST,BRIDGEVILLE,15017,350,905,"BLT CONTRACTING, INC.",VAT ON 1ST FLOOR,775,f,2016-11-02,2017-10-31,JOE YAKUBISIN,t,f,2017-10-31,PAA,COMPLETE,40.3671077018555,-80.0983541689539
1782226,PAA140471,,524 GRANT AVE,PITTSBURGH,15209,350,912,"CARL FRANK INDUSTRIES, INC.",VAT ON 1ST FLOOR;PIPE/BOILER INSULATION IN BASEMENT AND TAYLER BURNERS ON 2ND FLOOR,632,f,2014-12-04,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.4810289421389,-79.974712042208
1782227,PAA150478,GREY GOOSE LOUNGE,706 ALLEGHENY RIVER BLVD,VERONA,15147,350,926,"KANE SPECIALTY GROUP, LLC",VAT ON 3RD FLOOR,400,f,2015-09-22,2015-10-05,JOE YAKUBISIN,t,f,2015-10-05,PAA,COMPLETE,40.5050660763962,-79.8430973111715
1782228,PAA160550,ALLEGHENY SAFE & LOCK,3981  WILLIAM PENN HWY,MONROEVILLE,15146,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT THROUGHOUT BUILDING,1700,f,2016-12-05,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4382709733694,-79.773236774434
1782229,PAA140332,FORBES HOSPITAL,2570 HAYMAKER ROAD,MONROEVILLE,15146,650,929,"NOVA ENVIRONMENTAL SERVICES, INC.",VAT/MASTIC ;SHEET FLOORING AND AIR DUCT ON 6TH FLOOR SOUTH WING,6900,t,2014-08-08,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.4282603186906,-79.7476530188951
1782230,PAA150469,DUQUESNE UNIVERSITY,600 FORBES AVE,PITTSBURGH,15219,350,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC AT FISHER HALL ROOM 339 A;B ABD C,1400,t,2015-09-30,2015-10-30,JOE YAKUBISIN,t,f,2015-10-30,PAA,COMPLETE,40.437826212702,-79.9936526271794
1782231,PAA140309,UPMC - PASSAVANT T BUILDING,9100 BABCOCK BLVD.,PITTSBURGH,15101,150,928,NORTHSTAR CONTRACTING GROUP INC,VAT/MASTIC EXAM ROOMS 3&4 SUITE 2103,250,t,2014-07-15,2014-07-17,JOE YAKUBISIN,t,f,2014-06-17,PAA,COMPLETE,,
1782232,PAA160323,WESTWOOD K-5 PPS SCHOOL,508 SHADYHILL RD,PITTSBURGH,15205,150,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC IN CAFRTERIA,180,t,2016-07-21,2016-09-15,JOE YAKUBISIN,t,f,2016-09-15,PAA,COMPLETE,40.431476636555,-80.0505566656086
1782233,PAA210615,LEXINGTON TECHNOLOGY PARK BLDG#2 - 7415 THOMAS BLVD,,PITTSBURGH,15208,2050,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE PIPE & PIPE FITTING INSULATION THROUGHOUT THE BUILDING; FLOOR TILE/MASTIC IN MIDDLE AND 2ND FLOOR OFFICES MEZZANINE HVAC SYSTEM INSULATION; EXTERIOR TRANSITE PANELS AND MECHANICAL ROOM TRANSITE WALL PANELS,12450,t,2021-11-29,2022-02-04,JOE YAKUBISIN,t,f,2022-02-04,PAA,COMPLETE,40.4455161683197,-79.9162488905299
1782234,PAA180640,COMMERCIAL RENOVATION,525  WILLIAM PENN PL,PITTSBURGH,15219,250,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE PIPE AND DUCT INSULATION FROM THE LOBBY; 1B; 2B & 3B,1250,t,2018-10-31,2019-02-28,JOE YAKUBISIN,t,f,2018-12-31,PAA,COMPLETE,40.4402016195189,-79.9977400244851
1782235,UND190152,PPG INDUSTRIES; INC,151 COLFAX ST,SPRINGDALE BORO,15144,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE PIPE AND FITTING INSULATION IN ROOM 2117,5,t,2019-08-02,2019-10-04,JOE YAKUBISIN,t,f,2019-10-04,UND,COMPLETE,40.5380985883669,-79.7843064906394
1782236,PAA180277,DUQUESNE UNIV-600 FORBES AVE-PITTSBURGH 15282,,,,450,912,"CARL FRANK INDUSTRIES, INC.",REMOVE PIPE COVERINGS & FITTINGS IN MECHANICAL ROOM #112,486,t,2018-05-04,2018-07-04,JOE YAKUBISIN,t,f,2018-07-04,PAA,COMPLETE,40.4628453145562,-80.0725778850634
1782237,PAA190736,FIFTH NEVILLE APARTMENTS - 4705 FIFTH AVENUE,,PITTSBURGH,15213,200,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE PIPE DEBRIS FROM BASEMENT INCINERATOR,10,t,2019-11-21,2019-12-15,JOE YAKUBISIN,t,f,2019-12-15,PAA,COMPLETE,40.4382227596723,-79.9722482304526
1782238,UND190074,COMMERCIAL BUILDING,11  STANWIX ST,PITTSBURGH,15222,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE PIPE FITTING INSULATION IN PUMP ROOM,4,t,2019-03-29,2019-03-29,JOE YAKUBISIN,t,f,2019-03-29,UND,COMPLETE,40.4391122263388,-80.0063395848581
1782239,PAA180620,CMU WARNER HALL,5000 FORBES AVE,PITTSBURGH,15213,850,901,"ABMECH ACQUISITIONS, LLC",REMOVE PIPE FITTINGS AND PIPE INSULATION (TAR PAPER OVER FIBERGLASS),274,t,2018-11-05,2019-06-30,JOE YAKUBISIN,t,f,2019-06-30,PAA,COMPLETE,40.4442129846549,-79.94339909741
1782240,UND220019,PROPEL ANDREW STREET CHARTER SCHOOL,605 E 10TH AVE,MUNHALL,15120,0,902,"AMERICAN CONTRACTING ENTERPRISES, INC.",REMOVE PIPE FITTINGS BELOW CONFERENCE ROOM,6,t,2022-03-23,2022-12-31,ELIZABETH LETURGEY,f,f,2022-12-31,UND,COMPLETE,40.4077292283892,-79.9015017516603
1782241,PAA190236,UNIVERSITY OF PITTSBURGH LITCHFIELD TOWER A,3990 5TH AVE,PITTSBURGH,15213,850,908,"BRISTOL ENVIRONMENTAL, INC.",REMOVE PIPE FITTINGS IN BATHROOMS ON FLOORS 2 - 19 AND PLASTER CEILING IN 4TH FLOOR BATHROOM,1650,f,2019-05-01,2019-07-31,JOE YAKUBISIN,t,f,2019-07-31,PAA,COMPLETE,40.4425538442905,-79.9569491774135
1782242,PAA140320,VISTA METALS,1024 E. SMITHFIELD ST,MCKEESPORT,15135,650,911,"MASA, LLC DBA CANFIELD DEVELOPMENT",WAREHOUSE BUILDING - ROOFING MATERIAL; VAT/MASTIC; WINDOW UNITS; CEILING TILE; TRANSITE,4636,f,2014-07-29,2014-08-22,JOE YAKUBISIN,t,f,2014-08-22,PAA,COMPLETE,40.3165535584049,-79.7992055109461
1782243,DEM220088,,641  DELAWARE AVE,GLASSPORT,15045,0,,,WETTING PROCESS USED,,f,2022-05-31,2022-07-26,DANIEL ZOLDOS,f,f,2022-07-26,DEM,COMPLETE,40.3245785467364,-79.8870893132851
1782244,DEM220089,,414  HARRISON ST,GLASSPORT,15045,0,,,WETTING PROCESS USED,,f,2022-05-31,2022-07-26,KIMBERLY CAMPBELL,f,f,2022-07-26,DEM,COMPLETE,40.3355783680911,-79.8877885089085
1782245,PAA160274,ARLINGTON POOL RESIDENTIAL BUILDING,1526  FERNLEAF ST,PITTSBURGH,15210,150,920,GENERAL CONTRACTING CORP. OF AMERICA,WINDOW CAULKING,165,f,2016-06-15,2016-06-19,JOE YAKUBISIN,t,f,2016-06-19,PAA,COMPLETE,40.4176037907653,-79.97609910812
1782246,PAA160200,VERIZON,5741 POCUSSET ST,PITTSBURGH,15217,150,928,NORTHSTAR CONTRACTING GROUP INC,WINDOW CAULKING - EXTERIOR,170,t,2016-05-09,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4301444649049,-79.923736265828
1782247,PAA160117,HEINZ LOFTS,1075  PROGRESS ST,PITTSBURGH,15212,650,943,PRECISION ENVIRONMENTAL COMPANY,WINDOW CAULKING AND GLAZE THROUGHOUT BUILDING,2621,f,2016-03-03,2017-03-03,JOE YAKUBISIN,t,f,2017-03-03,PAA,COMPLETE,40.4552114210671,-79.9896984023693
1782248,PAA150424,ADDISON TERRACE - BUILDING 31,2025 BENTLEY DRIVE,PITTSBURGH,15219,150,931,PHASE ONE DEVELOPMENT CORPORATION,WINDOW CAULKING AND HATCH INSULATION,224,f,2015-08-31,2016-08-31,JOE YAKUBISIN,t,f,2016-08-31,PAA,COMPLETE,,
1782249,PAA150425,ADDISON TERRACE - BUILDING 32,2025 BENTLEY DRIVE,PITTSBURGH,15219,150,931,PHASE ONE DEVELOPMENT CORPORATION,WINDOW CAULKING AND HATCH INSULATION,224,f,2015-08-31,2016-08-31,JOE YAKUBISIN,t,f,2016-08-31,PAA,COMPLETE,,
1782250,PAA150432,ADDISON TERRACE - BUILDING 39,2025 BENTLEY DRIVE,PITTSBURGH,15219,150,931,PHASE ONE DEVELOPMENT CORPORATION,WINDOW CAULKING AND HATCH INSULATION,184,f,2015-08-31,2016-08-31,JOE YAKUBISIN,t,f,2016-08-31,PAA,COMPLETE,,
1782251,PAA160192,DUQUENSE UNIVERSITY - ROCKWELL HALL,600 FORBES AVE,PITTSBURGH,15219,650,912,"CARL FRANK INDUSTRIES, INC.",VAT ON 9TH FLOOR AND PIPING ON 9TH FLOOR IN KITCHEN/BATHROOM,9900,t,2016-05-03,2016-08-30,JOE YAKUBISIN,t,f,2016-08-30,PAA,COMPLETE,40.437826212702,-79.9936526271794
1782252,PAA150543,OUR LADY HELP OF CHRISTIANS' SCHOOL,437 TURRETT STREET,PITTSBURGH,15206,650,926,"KANE SPECIALTY GROUP, LLC",VAT ON GROUND;2ND;3RD FLOORS AND TSI IN ROOMS 139;239;339,29650,f,2015-11-18,2015-12-04,JOE YAKUBISIN,t,f,2015-12-04,PAA,COMPLETE,40.4622992105505,-79.9098771086398
1782253,PAA140073,,424 BROAD ST,SEWICKLEY,15143,650,930,"PENOCO, INC.",VAT ON MAIN FLOOR,,f,2014-02-20,2014-02-28,DON HORGAN,t,f,2014-02-28,PAA,COMPLETE,40.5396864365231,-80.1806723377276
1782254,PAA140094,GENERAL BRADDOCK TOWER,620 SIXTH STREET,NORTH BRADDOCK,15104,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC AND COVE BASE MASTIC ON 9TH FLOOR,120550,t,2014-03-03,2014-09-30,JOE YAKUBISIN,t,f,2014-09-30,PAA,COMPLETE,40.4051540528447,-79.8638734641691
1782255,PAA170237,UNIVERSITY OF PITTSBURGH - CRABTREE PARRAN HALL,130 DESOTO ST,PITTSBURGH,15213,850,905,"BLT CONTRACTING, INC.",VAT/MASTIC AND PIPE/FITTINGS ON GROUND FLOOR AND BASEMENT,2970,t,2017-04-28,2018-04-19,JOE YAKUBISIN,t,f,2018-04-19,PAA,COMPLETE,40.442924175127,-79.9587050822997
1782256,PAA150542,WEST PENN HOSPITAL,4800 FRIENDSHIP AVE.,PITTSBURGH,15224,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC AND PIPING IN GR515,260,t,2015-11-20,2016-10-31,JOE YAKUBISIN,t,f,2016-10-31,PAA,COMPLETE,40.4621317678598,-79.9462630434165
1782257,PAA160459,WEST PENN HOSPITAL - MELLON PAVILLION,4815  LIBERTY AVE,PITTSBURGH,15224,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC GROUND FLOOR AND CORRIDORS,3000,t,2016-10-07,2017-09-30,JOE YAKUBISIN,t,f,2017-09-30,PAA,COMPLETE,40.4605739459426,-79.9464709898164
1782258,PAA150559,GENERAL BRADDOCK TOWERS,620 SIXTH STREET,NORTH BRADDOCK,15104,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC IN 102 UNITS ON 1ST THROUGH 8TH FLOORS,170000,t,2015-12-01,2016-12-01,JOE YAKUBISIN,t,t,2016-06-30,PAA,COMPLETE,40.4051540528447,-79.8638734641691
1782259,PAA150201,WINCHESTER THURSTON,555 MOREWOOD AVE.,PITTSBURGH,15213,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN AUDITORIUM/STAGE EXIT;AUDITORIUM FOYER;DREESING ROOM;DRESSING ROOM OFFICE;DRESSING ROOM CORRIDOR;ROOMS 113;113A AND 113B. TRANSITE PANELS IN ROOM 113,7450,t,2015-04-29,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,40.451500481736,-79.9424711452801
1782260,PAA160305,CHRIST THE DIVINE TEACHER ACADEMY,205 BRILLIANT AVE,PITTSBURGH,15215,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN CLASSROOM 103,900,t,2016-07-11,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4911767235533,-79.9009987987849
1782261,PAA140111,,4840 MCKNIGHT ROAD,PITTSBURGH,15237,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN PERSONAL ENTRANCE AND REAR STAIRWELL,450,f,2014-03-20,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.5279095520207,-80.006131309796
1782262,PAA160096,KMART,880 BUTLER ST,SHALER,15223,350,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC IN REAR ROOM AND MASTIC IN FRONT ROOM,793,t,2016-02-15,2016-03-15,JOE YAKUBISIN,t,f,2016-03-15,PAA,COMPLETE,40.5107523167292,-79.9456572426665
1782263,PAA170211,UNIVERSITY OF PITTSBURGH - SRCC - 4107 O'HARA STREET,,PITTSBURGH,15260,200,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN ROOM 522,212,t,2017-04-24,2018-04-19,JOE YAKUBISIN,t,f,2018-04-19,PAA,COMPLETE,40.4258800438488,-80.0405130170183
1782264,PAA160563,UNIVERSITY OF PITTSBURGH - SALK HALL,3501  TERRACE ST,PITTSBURGH,15213,150,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN ROOM 538,192,t,2016-12-16,2017-12-14,JOE YAKUBISIN,t,f,2017-12-14,PAA,COMPLETE,40.4426888828033,-79.9628372268336
1782265,PAA140229,DUQUESNE UNIVERSITY - MELLON HALL,1001 BLUFF ST,PITTSBURGH,15219,150,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC IN ROOMS 204;207;206; TRANSITE IN ROOM 404 AND SPRAY-ON IN ROOM207,1840,t,2014-05-29,2014-08-31,DON HORGAN,t,f,2014-08-31,PAA,COMPLETE,40.435540385728,-79.9919072137966
1782266,PAA150065,BIG LOTS - MCKEES ROCKS PLAZA,132 MCKEES ROCKS PLZ,MC KEES ROCKS,15136,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN SHOWROOM,22800,f,2015-01-30,2015-12-31,JOE YAKUBISIN,t,f,2015-12-31,PAA,COMPLETE,,
1782267,PAA140474,THE VERLAND FOUNDATION;INC.,212 IRIS ROAD,SEWICKLY,15143,650,905,"BLT CONTRACTING, INC.",VAT/MASTIC ON 1ST FLOOR,,t,2014-12-01,2015-12-01,JOE YAKUBISIN,t,f,2015-12-01,PAA,COMPLETE,40.549137214875,-80.1101833675511
1782268,PAA140091,POINT PARK UNIVERSITY - ACADEMIC/THAYER HALL,201 WOOD STREET,PITTSBURGH,15222,150,905,"BLT CONTRACTING, INC.",VAT/MASTIC ON 1ST FLOOR AND PIPE IN 3RD AND 4TH FLOORS BATHROOMS CHASES,1460,t,2014-03-11,2014-12-31,JOE YAKUBISIN,t,f,2014-12-31,PAA,COMPLETE,40.438473387621,-80.0019297272016
1782269,PAA160280,,4512  CENTRE AVE,PITTSBURGH,15213,350,905,"BLT CONTRACTING, INC.",VAT/MASTIC IN BASEMENT;1ST;2ND FLOORS AND PIPING IN BASEMENT;CAULKING  ON DOOR/WINDOW,970,f,2016-06-16,2016-12-31,JOE YAKUBISIN,t,f,2016-12-31,PAA,COMPLETE,40.4516174080262,-79.9529675288809
1782270,PAA170078,BETHEL UNITED PRESBYTERIAN CHURCH,418  BEATTY RD,MONROEVILLE,15146,850,912,"CARL FRANK INDUSTRIES, INC.",VAT/MASTIC IN BASEMENT;STAIR LANDING AND KITCHEN,2000,t,2017-02-03,2017-05-01,JOE YAKUBISIN,t,f,2017-05-01,PAA,COMPLETE,40.4463808264529,-79.7627226960995
1782271,PAA160241,628 BELL AVE.,628  BELL AVE,CARNEGIE,15106,650,921,GRAY WASTE MANAGEMENT CORPORATION,VAT/MASTIC IN KITCHEN/HALLWAY;FLOOR FELT IN KITCH/BATHROOM;TRANSITE UNDER SINK;WINDOW CAULKING AND FLASHING,2458,f,2016-05-27,2016-06-30,JOE YAKUBISIN,t,f,2016-06-30,PAA,COMPLETE,40.414870522664,-80.077680001003
